ID,DataRow ID,Labeled Data,Label,Created By,Project Name,Created At,Updated At,Seconds to Label,External ID,Agreement,Benchmark Agreement,Benchmark ID,Benchmark Reference ID,Dataset Name,Reviews,View Label
ck8e83i100mf50932a2yk1qxo,ck8btjxduhaxl0entdx1z5e85,https://storage.labelbox.com/ck800f0qaddl20863e76cztgr%2F6c892110-47c1-8aa1-ca26-4f605d34d728-%5Bwww.google.com%5D%5B19517%5D.jpg?Expires=1587239109361&KeyName=labelbox-assets-key-1&Signature=BWJ4HuUS-6X3rt7lm97SYM8q-_8,{},,Smoke Detection,1585557667000,1585557667000,0.985,[www.google.com][19517].jpg,-1,-1,,,smoke,[],https://editor.labelbox.com?project=ck800i5mr0y5t0758gvrlld34&label=ck8e83i100mf50932a2yk1qxo
ck8e83mkpwyep0983tj4sb6pu,ck8btjxdwhb150entd3hcdj5m,https://storage.labelbox.com/ck800f0qaddl20863e76cztgr%2Ff293f68e-79b3-9f38-d622-6afb113b4f79-%5Bwww.google.com%5D%5B29325%5D.jpg?Expires=1587239109361&KeyName=labelbox-assets-key-1&Signature=NuLT9msrtPdbyR_0Md6nSe8B628,{},,Smoke Detection,1585557673000,1585557674000,0.56,[www.google.com][29325].jpg,-1,-1,,,smoke,[],https://editor.labelbox.com?project=ck800i5mr0y5t0758gvrlld34&label=ck8e83mkpwyep0983tj4sb6pu
ck8e83nxu0mjq0932b1alg31k,ck8btjxe0hb4p0ent8ocb710m,https://storage.labelbox.com/ck800f0qaddl20863e76cztgr%2Fd8a242d7-8c60-e8d4-016f-a3ec0ab6c81d-%5Bwww.google.com%5D%5B40751%5D.jpg?Expires=1587239109362&KeyName=labelbox-assets-key-1&Signature=2n5abT661PHaZ2CHPk7pwwsG0bU,{},,Smoke Detection,1585557675000,1585557675000,1.059,[www.google.com][40751].jpg,-1,-1,,,smoke,[],https://editor.labelbox.com?project=ck800i5mr0y5t0758gvrlld34&label=ck8e83nxu0mjq0932b1alg31k
ck8e83p193pji08308tzpwlwb,ck8btjxe2hb890ent2y00ht9d,https://storage.labelbox.com/ck800f0qaddl20863e76cztgr%2F3efe5670-93e5-9ad5-55f5-e68c66718b15-%5Bwww.google.com%5D%5B51374%5D.png?Expires=1587239109362&KeyName=labelbox-assets-key-1&Signature=lmZPRUJpIghF8L97tuwK0Yt3oRQ,{},,Smoke Detection,1585557676000,1585557676000,1.144,[www.google.com][51374].png,-1,-1,,,smoke,[],https://editor.labelbox.com?project=ck800i5mr0y5t0758gvrlld34&label=ck8e83p193pji08308tzpwlwb
ck8e83pv4sm620832xpqo5977,ck8btjxe4hbbt0enthdfqbtv7,https://storage.labelbox.com/ck800f0qaddl20863e76cztgr%2F90e31400-5870-28b0-ab66-9e0d201d972b-%5Bwww.google.com%5D%5B62469%5D.jpg?Expires=1587239109362&KeyName=labelbox-assets-key-1&Signature=VmKlL52cH9vYLlUi23RXYIeWV78,{},,Smoke Detection,1585557677000,1585557678000,0.615,[www.google.com][62469].jpg,-1,-1,,,smoke,[],https://editor.labelbox.com?project=ck800i5mr0y5t0758gvrlld34&label=ck8e83pv4sm620832xpqo5977
ck8e83r3a0mn30932az42sj5y,ck8btjxe9hbfd0enteodt4k13,https://storage.labelbox.com/ck800f0qaddl20863e76cztgr%2Ff2e77b02-cb4c-81ee-b6cc-91f6484c5cca-%5Bwww.google.com%5D%5B70333%5D.jpg?Expires=1587239109363&KeyName=labelbox-assets-key-1&Signature=OYqnIgYqYOyO_812xtI7nXBBkzs,{},,Smoke Detection,1585557679000,1585557679000,1.027,[www.google.com][70333].jpg,-1,-1,,,smoke,[],https://editor.labelbox.com?project=ck800i5mr0y5t0758gvrlld34&label=ck8e83r3a0mn30932az42sj5y
ck8e84alpsmiu0832j2lftm5h,ck8btjxechbix0ent31mahxgd,https://storage.labelbox.com/ck800f0qaddl20863e76cztgr%2Fa03e99f7-9d1b-c3fc-a507-38ac171f6fed-%5Bwww.google.com%5D%5B80492%5D.jpg?Expires=1587239109363&KeyName=labelbox-assets-key-1&Signature=eJh--i9RemgLfaozW9EwLfrtkDg,"{""objects"":[{""featureId"":""ck8e849r62ncl10blsnzeocsr"",""schemaId"":""ck801cxbcppsi0874zd10k2ib"",""title"":""Smoke"",""value"":""smoke"",""color"":""#FF0000"",""instanceURI"":""https://api.labelbox.com/masks/feature/ck8e849r62ncl10blsnzeocsr?token=eyJhbGciOiJIUzI1NiIsInR5cCI6IkpXVCJ9.eyJ1c2VySWQiOiJjazgwMGYwcXR3MTVwMDk0Mml1cnpkeW9pIiwib3JnYW5pemF0aW9uSWQiOiJjazgwMGYwcWFkZGwyMDg2M2U3NmN6dGdyIiwiaWF0IjoxNTg2MDI5NTA4LCJleHAiOjE1ODg2MjE1MDh9.65FhQanrKOhPbKQ2eWRwQLX2HhO3d614V-5WWjg0tX4""}],""classifications"":[]}",,Smoke Detection,1585557704000,1585557704000,24.826,[www.google.com][80492].jpg,-1,-1,,,smoke,[],https://editor.labelbox.com?project=ck800i5mr0y5t0758gvrlld34&label=ck8e84alpsmiu0832j2lftm5h
ck8e84cqcj2ep081367e2quh8,ck8btjxefhbmh0ent6akv4f80,https://storage.labelbox.com/ck800f0qaddl20863e76cztgr%2F9d8ad886-a953-cdde-320f-cd823d02971c-%5Bwww.google.com%5D%5B89899%5D.jpg?Expires=1587239109363&KeyName=labelbox-assets-key-1&Signature=0hAJCVSVKoQJ7ZrftIu3r1MUuPg,{},,Smoke Detection,1585557707000,1585557707000,2.232,[www.google.com][89899].jpg,-1,-1,,,smoke,[],https://editor.labelbox.com?project=ck800i5mr0y5t0758gvrlld34&label=ck8e84cqcj2ep081367e2quh8
ck8e84dwf3pxk0830uwaxjo3w,ck8btjxejhbq10ent410ladsi,https://storage.labelbox.com/ck800f0qaddl20863e76cztgr%2Fbe4b39ad-182c-a2cc-d541-ba171c840c2a-%5Bwww.google.com%5D%5B96993%5D.jpg?Expires=1587239109364&KeyName=labelbox-assets-key-1&Signature=y3kRqoNykKV5zpQEnZHfBvVFaIc,{},,Smoke Detection,1585557709000,1585557709000,0.878,[www.google.com][96993].jpg,-1,-1,,,smoke,[],https://editor.labelbox.com?project=ck800i5mr0y5t0758gvrlld34&label=ck8e84dwf3pxk0830uwaxjo3w
ck8e84fekbqyk0826ofwcou26,ck8btjxdnhaqt0ent947c75nh,https://storage.labelbox.com/ck800f0qaddl20863e76cztgr%2Ff26cb135-a63b-0a4d-65dc-93f4acdf223c-%5Bwww.google.com%5D%5B1764%5D.jpg?Expires=1587239109370&KeyName=labelbox-assets-key-1&Signature=7fy2TPQ8HlCm7FRE9Kjh-jfnMwI,{},,Smoke Detection,1585557711000,1585557711000,1.5,[www.google.com][1764].jpg,-1,-1,,,smoke,[],https://editor.labelbox.com?project=ck800i5mr0y5t0758gvrlld34&label=ck8e84fekbqyk0826ofwcou26
ck8e84g7xj2gx0813f3c5n15l,ck8btjxdshaud0entds1c4osk,https://storage.labelbox.com/ck800f0qaddl20863e76cztgr%2F8d6d2b49-406f-22cc-d5be-130a69441d97-%5Bwww.google.com%5D%5B10890%5D.jpg?Expires=1587239109371&KeyName=labelbox-assets-key-1&Signature=j1yicG7Ny-n2dUkHRoHqBaUl_Nk,{},,Smoke Detection,1585557712000,1585557712000,0.584,[www.google.com][10890].jpg,-1,-1,,,smoke,[],https://editor.labelbox.com?project=ck800i5mr0y5t0758gvrlld34&label=ck8e84g7xj2gx0813f3c5n15l
ck8e84h6z0n0y09328xttet2m,ck8btjxduhaxx0entccan93gd,https://storage.labelbox.com/ck800f0qaddl20863e76cztgr%2F8cd36899-5a24-ee70-0bc4-5e3b2c1df513-%5Bwww.google.com%5D%5B20618%5D.jpg?Expires=1587239109372&KeyName=labelbox-assets-key-1&Signature=ny8hvvRy3FEnLImsgG2mF7yxA_U,{},,Smoke Detection,1585557713000,1585557713000,0.752,[www.google.com][20618].jpg,-1,-1,,,smoke,[],https://editor.labelbox.com?project=ck800i5mr0y5t0758gvrlld34&label=ck8e84h6z0n0y09328xttet2m
ck8e84ic3wyzd0983gypuy0nc,ck8btjxdwhb1h0ent0j8qh0z8,https://storage.labelbox.com/ck800f0qaddl20863e76cztgr%2F68755c9c-07a8-fcc2-fea1-b3bcc0138541-%5Bwww.google.com%5D%5B30755%5D.jpg?Expires=1587239109372&KeyName=labelbox-assets-key-1&Signature=lGl6pUFSVlHauZ4kzhIMm254V9Y,{},,Smoke Detection,1585557714000,1585557714000,0.808,[www.google.com][30755].jpg,-1,-1,,,smoke,[],https://editor.labelbox.com?project=ck800i5mr0y5t0758gvrlld34&label=ck8e84ic3wyzd0983gypuy0nc
ck8e84j333q1q0830krq1d6b2,ck8btjxe1hb510ent3n0c0y6l,https://storage.labelbox.com/ck800f0qaddl20863e76cztgr%2Fc7494ad3-c4fd-7a7d-f1d4-7bcf7a60085a-%5Bwww.google.com%5D%5B41347%5D.png?Expires=1587239109373&KeyName=labelbox-assets-key-1&Signature=gUgjmQQ82wKjEoHvlhMXoFzfOvs,{},,Smoke Detection,1585557715000,1585557715000,0.516,[www.google.com][41347].png,-1,-1,,,smoke,[],https://editor.labelbox.com?project=ck800i5mr0y5t0758gvrlld34&label=ck8e84j333q1q0830krq1d6b2
ck8e84jviwz190983b2nw1tsq,ck8btjxe2hb8l0entg0343v19,https://storage.labelbox.com/ck800f0qaddl20863e76cztgr%2F742cdfb0-c206-62a8-38e1-78bf70fe7c39-%5Bwww.google.com%5D%5B52094%5D.png?Expires=1587239109373&KeyName=labelbox-assets-key-1&Signature=yBsG9t08mGH4Xs3tyEVWiPqRQnE,{},,Smoke Detection,1585557716000,1585557716000,0.559,[www.google.com][52094].png,-1,-1,,,smoke,[],https://editor.labelbox.com?project=ck800i5mr0y5t0758gvrlld34&label=ck8e84jviwz190983b2nw1tsq
ck8e84kij0n490932hhiuulk9,ck8btjxe5hbc50entgh8u6hbd,https://storage.labelbox.com/ck800f0qaddl20863e76cztgr%2F726d00b4-61b0-4f7f-ca13-50146fc04452-%5Bwww.google.com%5D%5B62722%5D.png?Expires=1587239109374&KeyName=labelbox-assets-key-1&Signature=c5hOXD6gwBR10o-MajYhssCzbE8,{},,Smoke Detection,1585557717000,1585557717000,0.302,[www.google.com][62722].png,-1,-1,,,smoke,[],https://editor.labelbox.com?project=ck800i5mr0y5t0758gvrlld34&label=ck8e84kij0n490932hhiuulk9
ck8e84lajbr1h0826s3nmhtj9,ck8btjxe9hbfp0entb66kfxmp,https://storage.labelbox.com/ck800f0qaddl20863e76cztgr%2F061c5b10-1d67-aca2-d2c0-4d001cd7d1fd-%5Bwww.google.com%5D%5B71846%5D.jpg?Expires=1587239109374&KeyName=labelbox-assets-key-1&Signature=MJ0hMR_2DPu1J47L7WXEAiMoq_4,{},,Smoke Detection,1585557718000,1585557718000,0.537,[www.google.com][71846].jpg,-1,-1,,,smoke,[],https://editor.labelbox.com?project=ck800i5mr0y5t0758gvrlld34&label=ck8e84lajbr1h0826s3nmhtj9
ck8e84mljj2kz0813ul3avok6,ck8btjxedhbj90ent7z5d88dg,https://storage.labelbox.com/ck800f0qaddl20863e76cztgr%2F6151f5a8-bcfc-d0f2-ec3d-4947b957b28d-%5Bwww.google.com%5D%5B81068%5D.jpg?Expires=1587239109374&KeyName=labelbox-assets-key-1&Signature=JzX-33tHAZrw3mr7UMrlsY32cEk,{},,Smoke Detection,1585557720000,1585557720000,1.085,[www.google.com][81068].jpg,-1,-1,,,smoke,[],https://editor.labelbox.com?project=ck800i5mr0y5t0758gvrlld34&label=ck8e84mljj2kz0813ul3avok6
ck8e85g51sn6w0832rhbccgk2,ck8btjxeghbmt0ent926937bg,https://storage.labelbox.com/ck800f0qaddl20863e76cztgr%2Ff3b7d491-56e7-664f-9e6b-fd491d0a35f1-%5Bwww.google.com%5D%5B90778%5D.jpg?Expires=1587239109375&KeyName=labelbox-assets-key-1&Signature=YjzMAdWM3zYFkKy04iUv_6OVQFU,"{""objects"":[{""featureId"":""ck8e85f3k0qps0zcvtz8kw9tm"",""schemaId"":""ck801cxbcppsi0874zd10k2ib"",""title"":""Smoke"",""value"":""smoke"",""color"":""#FF0000"",""instanceURI"":""https://api.labelbox.com/masks/feature/ck8e85f3k0qps0zcvtz8kw9tm?token=eyJhbGciOiJIUzI1NiIsInR5cCI6IkpXVCJ9.eyJ1c2VySWQiOiJjazgwMGYwcXR3MTVwMDk0Mml1cnpkeW9pIiwib3JnYW5pemF0aW9uSWQiOiJjazgwMGYwcWFkZGwyMDg2M2U3NmN6dGdyIiwiaWF0IjoxNTg2MDI5NTA4LCJleHAiOjE1ODg2MjE1MDh9.65FhQanrKOhPbKQ2eWRwQLX2HhO3d614V-5WWjg0tX4""}],""classifications"":[]}",,Smoke Detection,1585557758000,1585557758000,34.488,[www.google.com][90778].jpg,-1,-1,,,smoke,[],https://editor.labelbox.com?project=ck800i5mr0y5t0758gvrlld34&label=ck8e85g51sn6w0832rhbccgk2
ck8e85hdowzlq0983qkierqn0,ck8btjxejhbqd0entbgizhltx,https://storage.labelbox.com/ck800f0qaddl20863e76cztgr%2F39b9fd38-9af9-1bd4-a720-f0d15d0bb3f3-%5Bwww.google.com%5D%5B97576%5D.jpg?Expires=1587239109375&KeyName=labelbox-assets-key-1&Signature=Tdh9WnwX81PKuuTGW1xezxLNJyk,{},,Smoke Detection,1585557760000,1585557760000,1.131,[www.google.com][97576].jpg,-1,-1,,,smoke,[],https://editor.labelbox.com?project=ck800i5mr0y5t0758gvrlld34&label=ck8e85hdowzlq0983qkierqn0
ck8e85iofbrmh0826o7l65fzb,ck8btjxdnhar50entbx0u3ulv,https://storage.labelbox.com/ck800f0qaddl20863e76cztgr%2Fbe713420-bb65-2506-91a4-34caeec6f64e-%5Bwww.google.com%5D%5B2026%5D.jpg?Expires=1587239109376&KeyName=labelbox-assets-key-1&Signature=Y54Y53OWraixTgKECPOvi0fx9l8,{},,Smoke Detection,1585557761000,1585557762000,1.25,[www.google.com][2026].jpg,-1,-1,,,smoke,[],https://editor.labelbox.com?project=ck800i5mr0y5t0758gvrlld34&label=ck8e85iofbrmh0826o7l65fzb
ck8e85k27wznd0983x5vuaofn,ck8btjxdshaup0entga16bml7,https://storage.labelbox.com/ck800f0qaddl20863e76cztgr%2F2fc974fd-f4b0-693b-9e5c-78f85aae332d-%5Bwww.google.com%5D%5B11517%5D.jpg?Expires=1587239109376&KeyName=labelbox-assets-key-1&Signature=fSZ3jLqNMa9oUyy7W0Q-JUWMjJE,{},,Smoke Detection,1585557763000,1585557763000,1.368,[www.google.com][11517].jpg,-1,-1,,,smoke,[],https://editor.labelbox.com?project=ck800i5mr0y5t0758gvrlld34&label=ck8e85k27wznd0983x5vuaofn
ck8e85kxi0nmu0932hhj6fbjo,ck8btjxduhay90enthyq9f84m,https://storage.labelbox.com/ck800f0qaddl20863e76cztgr%2F297f666e-1c97-3763-40fb-0d34f05d0806-%5Bwww.google.com%5D%5B20960%5D.png?Expires=1587239109376&KeyName=labelbox-assets-key-1&Signature=iwazmWownyfrRa5hNRIX7c1X0y8,{},,Smoke Detection,1585557764000,1585557765000,0.655,[www.google.com][20960].png,-1,-1,,,smoke,[],https://editor.labelbox.com?project=ck800i5mr0y5t0758gvrlld34&label=ck8e85kxi0nmu0932hhj6fbjo
ck8e85lnjgivf0811rznba2sx,ck8btjxdwhb1t0entgn7gczh2,https://storage.labelbox.com/ck800f0qaddl20863e76cztgr%2Fb58e0a12-b14a-5eba-8f7b-db1c30a3cab1-%5Bwww.google.com%5D%5B32074%5D.png?Expires=1587239109377&KeyName=labelbox-assets-key-1&Signature=EcARo6xJtrvGweW4MEvGLH0xplY,{},,Smoke Detection,1585557765000,1585557765000,0.433,[www.google.com][32074].png,-1,-1,,,smoke,[],https://editor.labelbox.com?project=ck800i5mr0y5t0758gvrlld34&label=ck8e85lnjgivf0811rznba2sx
ck8e85maggix50811kw8lcxrg,ck8btjxe1hb5d0entdvk40fk5,https://storage.labelbox.com/ck800f0qaddl20863e76cztgr%2F03a1f9b3-25b6-b9a7-85c7-ad6a161afc63-%5Bwww.google.com%5D%5B41770%5D.jpg?Expires=1587239109377&KeyName=labelbox-assets-key-1&Signature=qdHJzfRWqd6MdJxZfenhKX8-zAo,{},,Smoke Detection,1585557766000,1585557766000,0.319,[www.google.com][41770].jpg,-1,-1,,,smoke,[],https://editor.labelbox.com?project=ck800i5mr0y5t0758gvrlld34&label=ck8e85maggix50811kw8lcxrg
ck8e85nxgbrro0826a7pkpvh5,ck8btjxe3hb8x0ent9elp2x9b,https://storage.labelbox.com/ck800f0qaddl20863e76cztgr%2F146bf289-5ef7-e59d-7702-eadcef676972-%5Bwww.google.com%5D%5B53210%5D.jpg?Expires=1587239109377&KeyName=labelbox-assets-key-1&Signature=9G7D2V8yGh_ZMW7jHXT4HiCkHOE,{},,Smoke Detection,1585557768000,1585557768000,1.559,[www.google.com][53210].jpg,-1,-1,,,smoke,[],https://editor.labelbox.com?project=ck800i5mr0y5t0758gvrlld34&label=ck8e85nxgbrro0826a7pkpvh5
ck8e85or83quv083001edcvpc,ck8btjxe5hbch0enthlnh229m,https://storage.labelbox.com/ck800f0qaddl20863e76cztgr%2F6bc8d831-aee8-5d8d-5c7e-c31805095500-%5Bwww.google.com%5D%5B63288%5D.jpg?Expires=1587239109378&KeyName=labelbox-assets-key-1&Signature=xMAeMPMlynrDlIDqkTcav_cI448,{},,Smoke Detection,1585557769000,1585557769000,0.533,[www.google.com][63288].jpg,-1,-1,,,smoke,[],https://editor.labelbox.com?project=ck800i5mr0y5t0758gvrlld34&label=ck8e85or83quv083001edcvpc
ck8e85pkviyd20863qphfzn2i,ck8btjxeahbg10ent59dbb5k7,https://storage.labelbox.com/ck800f0qaddl20863e76cztgr%2F7c314414-ee1e-36e1-ce62-49d955a7d775-%5Bwww.google.com%5D%5B72757%5D.jpg?Expires=1587239109378&KeyName=labelbox-assets-key-1&Signature=J0k9Xx_tO7hC_rOtlSJSQ4pvn2w,{},,Smoke Detection,1585557770000,1585557770000,0.604,[www.google.com][72757].jpg,-1,-1,,,smoke,[],https://editor.labelbox.com?project=ck800i5mr0y5t0758gvrlld34&label=ck8e85pkviyd20863qphfzn2i
ck8e864fkx04r09833ocboxs4,ck8btjxedhbjl0ent8ox59974,https://storage.labelbox.com/ck800f0qaddl20863e76cztgr%2Fd1e91244-0909-f2e5-c3df-65563d644fe3-%5Bwww.google.com%5D%5B81889%5D.jpg?Expires=1587239109378&KeyName=labelbox-assets-key-1&Signature=xdNiBrLYPgia2CXFIIMmlSsNggM,"{""objects"":[{""featureId"":""ck8e863jf0amd0zc33rshnekw"",""schemaId"":""ck801cxbcppsi0874zd10k2ib"",""title"":""Smoke"",""value"":""smoke"",""color"":""#FF0000"",""instanceURI"":""https://api.labelbox.com/masks/feature/ck8e863jf0amd0zc33rshnekw?token=eyJhbGciOiJIUzI1NiIsInR5cCI6IkpXVCJ9.eyJ1c2VySWQiOiJjazgwMGYwcXR3MTVwMDk0Mml1cnpkeW9pIiwib3JnYW5pemF0aW9uSWQiOiJjazgwMGYwcWFkZGwyMDg2M2U3NmN6dGdyIiwiaWF0IjoxNTg2MDI5NTA4LCJleHAiOjE1ODg2MjE1MDh9.65FhQanrKOhPbKQ2eWRwQLX2HhO3d614V-5WWjg0tX4""}],""classifications"":[]}",,Smoke Detection,1585557790000,1585557790000,18.803,[www.google.com][81889].jpg,-1,-1,,,smoke,[],https://editor.labelbox.com?project=ck800i5mr0y5t0758gvrlld34&label=ck8e864fkx04r09833ocboxs4
ck8e867gqiyrm0863gzrgfcoc,ck8btjxeghbn50ent7a4ndqqc,https://storage.labelbox.com/ck800f0qaddl20863e76cztgr%2F4c6f350b-2b3a-e105-fd7c-d6fb2f8cde4c-%5Bwww.google.com%5D%5B91384%5D.jpg?Expires=1587239109379&KeyName=labelbox-assets-key-1&Signature=YihkkUEb8wmFnzC4NJvfdVV0TnQ,{},,Smoke Detection,1585557794000,1585557794000,3.258,[www.google.com][91384].jpg,-1,-1,,,smoke,[],https://editor.labelbox.com?project=ck800i5mr0y5t0758gvrlld34&label=ck8e867gqiyrm0863gzrgfcoc
ck8e868bf0o4g09325s16bseu,ck8btjxejhbqp0ent0e8n65v3,https://storage.labelbox.com/ck800f0qaddl20863e76cztgr%2Ff9eafce0-01f2-e00b-842c-1cf93cb6dbfc-%5Bwww.google.com%5D%5B98340%5D.png?Expires=1587239109379&KeyName=labelbox-assets-key-1&Signature=PK1JAbBPigRwScqp58ADQQ8CvEA,{},,Smoke Detection,1585557795000,1585557795000,0.625,[www.google.com][98340].png,-1,-1,,,smoke,[],https://editor.labelbox.com?project=ck800i5mr0y5t0758gvrlld34&label=ck8e868bf0o4g09325s16bseu
ck8e8695ziyt70863meawjp93,ck8btjxdqharh0ent22qk6pi3,https://storage.labelbox.com/ck800f0qaddl20863e76cztgr%2Ff2338147-1968-514f-213f-5a0e68d16535-%5Bwww.google.com%5D%5B3410%5D.jpg?Expires=1587239109379&KeyName=labelbox-assets-key-1&Signature=Xo46RovqhZT54rPmRFQM3ZQJVNI,{},,Smoke Detection,1585557796000,1585557796000,0.605,[www.google.com][3410].jpg,-1,-1,,,smoke,[],https://editor.labelbox.com?project=ck800i5mr0y5t0758gvrlld34&label=ck8e8695ziyt70863meawjp93
ck8e86ajygjf80811xgtbnse1,ck8btjxdshav10ent6cwl9zlf,https://storage.labelbox.com/ck800f0qaddl20863e76cztgr%2F63ab6920-a4a9-297f-7bbe-930ec1494666-%5Bwww.google.com%5D%5B11851%5D.jpg?Expires=1587239109380&KeyName=labelbox-assets-key-1&Signature=nfgNuxYRG0xAnA3WeO9LE4o_kfs,{},,Smoke Detection,1585557798000,1585557798000,1.317,[www.google.com][11851].jpg,-1,-1,,,smoke,[],https://editor.labelbox.com?project=ck800i5mr0y5t0758gvrlld34&label=ck8e86ajygjf80811xgtbnse1
ck8e86bgv0o7309320s9ogigf,ck8btjxduhayl0enthu3v6d53,https://storage.labelbox.com/ck800f0qaddl20863e76cztgr%2Fb1fe27cf-68b1-5f16-4a39-b1a56a6feac8-%5Bwww.google.com%5D%5B22304%5D.jpg?Expires=1587239109380&KeyName=labelbox-assets-key-1&Signature=6f7WaQKzvpXjCtyke1F8xySGIUQ,{},,Smoke Detection,1585557799000,1585557799000,0.532,[www.google.com][22304].jpg,-1,-1,,,smoke,[],https://editor.labelbox.com?project=ck800i5mr0y5t0758gvrlld34&label=ck8e86bgv0o7309320s9ogigf
ck8e86c7p0o7s0932n8tntm17,ck8btjxdwhb250ent66oubupf,https://storage.labelbox.com/ck800f0qaddl20863e76cztgr%2F7a4c5253-53a4-4651-774d-8c44b23c496f-%5Bwww.google.com%5D%5B33365%5D.jpg?Expires=1587239109380&KeyName=labelbox-assets-key-1&Signature=63uA-ORzPAoAsAm2oqBQwugcUzc,{},,Smoke Detection,1585557800000,1585557800000,0.425,[www.google.com][33365].jpg,-1,-1,,,smoke,[],https://editor.labelbox.com?project=ck800i5mr0y5t0758gvrlld34&label=ck8e86c7p0o7s0932n8tntm17
ck8e86d4s0o9609328vpjc8u2,ck8btjxe1hb5p0ent03n4eyas,https://storage.labelbox.com/ck800f0qaddl20863e76cztgr%2F2b0fcad2-83ea-4659-7074-00105e6848f5-%5Bwww.google.com%5D%5B42680%5D.jpg?Expires=1587239109381&KeyName=labelbox-assets-key-1&Signature=EnaHUOX-lMuKcmAzm7hlhrn3GWA,{},,Smoke Detection,1585557801000,1585557801000,0.697,[www.google.com][42680].jpg,-1,-1,,,smoke,[],https://editor.labelbox.com?project=ck800i5mr0y5t0758gvrlld34&label=ck8e86d4s0o9609328vpjc8u2
ck8e86ecgiyyj086333go6azb,ck8btjxe3hb990entc0ouhl14,https://storage.labelbox.com/ck800f0qaddl20863e76cztgr%2F39310d56-b993-0621-2c65-1eb0a1894ea7-%5Bwww.google.com%5D%5B53439%5D.jpg?Expires=1587239109381&KeyName=labelbox-assets-key-1&Signature=k_MX9V6-zPgTbHDBBVwLVCIPN7M,{},,Smoke Detection,1585557803000,1585557803000,1.021,[www.google.com][53439].jpg,-1,-1,,,smoke,[],https://editor.labelbox.com?project=ck800i5mr0y5t0758gvrlld34&label=ck8e86ecgiyyj086333go6azb
ck8e86fi5iz1b08631l9il1rb,ck8btjxe5hbct0ent1h1gdk07,https://storage.labelbox.com/ck800f0qaddl20863e76cztgr%2F36a20780-5f24-6d96-178c-c0d986abc380-%5Bwww.google.com%5D%5B64215%5D.jpg?Expires=1587239109389&KeyName=labelbox-assets-key-1&Signature=4dOKFt7a0ucBUOfSUQmjB2DcoVI,{},,Smoke Detection,1585557804000,1585557804000,0.765,[www.google.com][64215].jpg,-1,-1,,,smoke,[],https://editor.labelbox.com?project=ck800i5mr0y5t0758gvrlld34&label=ck8e86fi5iz1b08631l9il1rb
ck8e86ghw0of20932m5rtet1o,ck8btjxeahbgd0ent4ynwh3m6,https://storage.labelbox.com/ck800f0qaddl20863e76cztgr%2F92cba25f-f5b4-6347-768d-4632d1d022f6-%5Bwww.google.com%5D%5B72889%5D.jpg?Expires=1587239109389&KeyName=labelbox-assets-key-1&Signature=7sBd5eqkEtIvoZiiSvkpYLxqp3s,{},,Smoke Detection,1585557805000,1585557805000,0.803,[www.google.com][72889].jpg,-1,-1,,,smoke,[],https://editor.labelbox.com?project=ck800i5mr0y5t0758gvrlld34&label=ck8e86ghw0of20932m5rtet1o
ck8e86h9sbsij082623nydmxd,ck8btjxedhbjx0ent7iwfc1de,https://storage.labelbox.com/ck800f0qaddl20863e76cztgr%2F0cc126e1-4421-bc68-4f18-9b28b7cf8ce3-%5Bwww.google.com%5D%5B82943%5D.png?Expires=1587239109397&KeyName=labelbox-assets-key-1&Signature=CX_LkzF_WK2Gz4b-XGXobvTJPPA,{},,Smoke Detection,1585557806000,1585557806000,0.559,[www.google.com][82943].png,-1,-1,,,smoke,[],https://editor.labelbox.com?project=ck800i5mr0y5t0758gvrlld34&label=ck8e86h9sbsij082623nydmxd
ck8e86i52so5q0832fql4t8lq,ck8btjxeghbnh0ent8n1yhkat,https://storage.labelbox.com/ck800f0qaddl20863e76cztgr%2F712ec17e-3af8-62a9-15e1-02976f46eee8-%5Bwww.google.com%5D%5B91729%5D.jpg?Expires=1587239109397&KeyName=labelbox-assets-key-1&Signature=QiqEf2ITVw_aZlFytvkREJZPlCo,{},,Smoke Detection,1585557807000,1585557808000,0.65,[www.google.com][91729].jpg,-1,-1,,,smoke,[],https://editor.labelbox.com?project=ck800i5mr0y5t0758gvrlld34&label=ck8e86i52so5q0832fql4t8lq
ck8e86ku7so7f08329ns7w5dc,ck8btjxekhbr10entamgf9wzt,https://storage.labelbox.com/ck800f0qaddl20863e76cztgr%2F33e832af-18e1-4176-9825-e753c180c74b-%5Bwww.google.com%5D%5B99084%5D.jpg?Expires=1587239109398&KeyName=labelbox-assets-key-1&Signature=L6vOOsKnHKAMAA2hbaGuoVEMrbo,{},,Smoke Detection,1585557811000,1585557811000,2.757,[www.google.com][99084].jpg,-1,-1,,,smoke,[],https://editor.labelbox.com?project=ck800i5mr0y5t0758gvrlld34&label=ck8e86ku7so7f08329ns7w5dc
ck8e86lomso840832zd296avz,ck8btjxdqhart0entgt651qui,https://storage.labelbox.com/ck800f0qaddl20863e76cztgr%2F050ca580-4a15-9fda-9fab-00683c57e859-%5Bwww.google.com%5D%5B3916%5D.jpg?Expires=1587239109398&KeyName=labelbox-assets-key-1&Signature=uJlYXlPCQguLS2CgyEegO3jY4zw,{},,Smoke Detection,1585557812000,1585557812000,0.628,[www.google.com][3916].jpg,-1,-1,,,smoke,[],https://editor.labelbox.com?project=ck800i5mr0y5t0758gvrlld34&label=ck8e86lomso840832zd296avz
